,X1,X2,Y
199,0.3454663494092948,0.9590206578567441,1
200,0.8110449749629618,0.9598152647470142,1
201,0.682821145162712,0.9532540865301415,1
202,0.9231843252318677,0.9652543889219891,1
203,0.8345075972681737,0.9427975870385631,1
204,0.4327220737808893,0.9374641902962293,1
205,0.29394219734959093,0.9738038647762107,1
206,0.6538389607570578,0.8952049764547432,1
207,0.8153443661595947,0.8694646510458034,1
208,0.18402467082750742,0.9488684660789769,1
209,0.8666450797896892,0.9373774275827265,1
210,0.5337685433167081,0.8658404114416346,1
211,0.6984677417506937,0.927557177822256,1
212,0.18682583239660872,0.9077757038938374,1
213,0.8265647267128498,0.9325335945388542,1
214,0.85106904591485,0.9426776560629668,1
215,0.7097904399600647,0.8920417705647281,1
216,0.7703012222262788,0.9009308814974685,1
217,0.48173264872459615,0.8675038032808011,1
218,0.39849183858869475,0.9903827807558949,1
219,0.963714437912998,0.9314411399830254,1
220,0.4159735252835116,0.8674801107501802,1
221,0.7331412238911121,0.7669783848678191,1
222,0.5066200895769266,0.8205438681405367,1
223,0.9981713162477568,0.9699547614102318,1
224,0.7564024958597639,0.99374386201129,1
225,0.2838834511652868,0.6442780389044612,1
226,0.7230678883787987,0.6686542796609457,1
227,0.3962055569051254,0.9265840469509806,1
228,0.5577959603007319,0.9386832456294248,1
229,0.9867354589140189,0.9786028767691719,1
230,0.6450161439986961,0.9726077668069404,1
231,0.22344737338874157,0.584932323221502,1
232,0.3643220595064096,0.8946785149756054,1
233,0.15393012825903288,0.9435162471335679,1
234,0.8361019394210347,0.8006714928526613,1
235,0.9780657328320435,0.5944216286596926,1
236,0.9787126920728719,0.7426406404465243,1
237,0.3406128317552662,0.608543490178391,1
238,0.8065328545096206,0.8875183022601381,1
239,0.5216378308735605,0.8112457737860523,1
240,0.6865508087128567,0.8750218895945341,1
241,0.21223606156853214,0.8282252766939854,1
242,0.7240035653708639,0.8256109674749135,1
243,0.979730556635275,0.765090575568736,1
244,0.27637588805817576,0.8665242087048773,1
245,0.5867690286949033,0.8204462930637226,1
246,0.19224418242718008,0.7198819733965598,1
247,0.6306030508095193,0.5668465261805856,1
248,0.7300302291071008,0.5318910339997853,1
249,0.8070933508714493,0.8929757483050617,1
250,0.5412341551665233,0.7879449908362726,1
251,0.7977277396859495,0.7037403072205106,1
252,0.820053810898612,0.8985645329589067,1
253,0.9888257843201949,0.7066527096288949,1
254,0.5113031333692295,0.5259988534158584,1
255,0.827034423989568,0.44731041307283415,1
256,0.27821353025411943,0.7393393107805049,1
257,0.8874746875201851,0.7199540059571063,1
258,0.9640187501674939,0.45866151642937725,1
259,0.8217290039261897,0.7255797427920506,1
260,0.5836621177943844,0.5089274763207643,1
261,0.3854892536529569,0.6524789518226134,1
262,0.6277786358769691,0.6477931838531258,1
263,0.36153622127906915,0.28139079078087853,1
264,0.299295189704351,0.3300535039800543,1
265,0.7625482929136937,0.26245889263794764,1
266,0.6635439709783295,0.8452313029462923,1
267,0.6855349405283006,0.687317129053974,1
268,0.8108109860476627,0.5286935871556996,1
269,0.8645367258918257,0.3700831481006699,1
270,0.5389344001330831,0.25679382132158535,1
271,0.7248113455277447,0.20126304635617412,1
272,0.3424266699077751,0.8425062904462043,1
273,0.587625973687129,0.15386951783242395,1
274,0.7746688887708508,0.4051926332956299,1
275,0.8820069213210349,0.3374737763176916,1
276,0.628575453129975,0.8375896748376653,1
277,0.5093847450797382,0.47375328430142244,1
278,0.4038815893835388,0.5977296280329629,1
279,0.4802069156774086,0.9990117773893136,1
280,0.8812666161092346,0.23315349701516405,1
281,0.6121780735320006,0.5871451603223626,1
282,0.39403801058548144,0.5042691818706674,1
283,0.985604615408312,0.827445685241433,1
284,0.5872118242417443,0.3869821084216182,1
285,0.7015643481870865,0.7587602830550714,1
286,0.3750579343221811,0.5913888049682738,1
287,0.736229828756932,0.9146695621527505,1
288,0.8680904558064979,0.060808937049632215,1
289,0.30539397166981924,0.5581726880364823,1
290,0.49816841599165596,0.954837578975636,1
291,0.6853230976800735,0.40418700722330014,1
292,0.54513293836446,0.8902752424029778,1
293,0.6935723234312332,0.046183125539849906,1
294,0.46810672541254306,0.03233132509188663,1
295,0.7294985167631973,0.37351781986096694,1
296,0.529072980744526,0.6941613853215831,1
297,0.8280184631075902,0.6212409263657176,1
298,0.3823220736109497,0.7427337073702117,1
299,0.3612778421680988,0.6935756524078044,1
300,0.6997375819508582,0.5675329897313788,1
301,0.6947616104556835,0.00958402681433726,1
302,0.8479966657592934,0.10910892813095069,1
303,0.8664110577666457,0.2958619408991387,1
304,0.8642355544800118,0.9781330380754969,1
305,0.4877279720214931,0.8006131249240905,1
306,0.813661679766455,0.5451657459694722,1
307,0.9260656944454468,0.6738270358426276,1
308,0.672809844108991,0.7920284860108995,1
309,0.8988113046147641,-0.13516019802890938,1
310,0.6837273006337683,0.9141577955616429,1
311,0.7162599242553283,0.9252781370956187,1
312,0.5151482927679742,-0.11184287920743227,1
313,0.5967276250151822,0.2822406875663659,1
314,0.47039292508176594,0.8477618304435124,1
315,0.8905941846649648,-0.18431663067598786,1
316,0.9670515225904024,0.539332389296359,1
317,0.5353526894411946,-0.2144404697454821,1
318,0.4539281141290256,0.3369312855746197,1
319,0.8908399373622469,0.23853287859865546,1
320,0.528964247890358,0.7295103882040321,1
321,0.9676598349299623,0.8774391792821563,1
322,0.4713834537010912,0.4135795868107024,1
323,0.5981898042144026,0.7529091003212807,1
324,0.8265275080836483,0.7717409807543649,1
325,0.7828777832681353,0.6999265499873004,1
326,0.9397874304857456,0.969959997465474,1
327,0.4812908437469345,-0.010827410067528576,1
328,0.8090945480268447,0.7915915324963454,1
329,0.7817544338979574,-0.3711978237733041,1
330,0.6060619716713611,0.12918073243973516,1
331,0.8340219093731083,0.8689641303277773,1
332,0.7117610318471921,0.7593193043154147,1
333,0.8130096719997357,-0.22530479614034277,1
334,0.5125553803753924,0.2579871115244422,1
335,0.9018549202869369,-0.2480435421323042,1
336,0.9570367311025694,0.5580847319698954,1
337,0.5254202720800946,0.9788863565259966,1
338,0.7230033888992073,0.41346737824823365,1
339,0.9847896310345086,0.05827453738962596,1
340,0.6055589587704928,-0.48146981172765213,1
341,0.858841667033489,0.7205086044396403,1
342,0.6407723084239029,-0.039873092822044875,1
343,0.6057770249109762,0.9238407001761819,1
344,0.5708211262180825,0.9013020905817022,1
345,0.4784340723838615,-0.0050711689237741275,1
346,0.9737015368700375,0.6627912926427406,1
347,0.7102616796406176,-0.4971150065613978,1
348,0.8126871018421957,-0.02483616292826063,1
349,0.9816024530895227,0.8122034241468239,1
350,0.6159638932343079,-0.5843625181830273,1
351,0.9576158561905699,-0.08667954314155124,1
352,0.6780735704372804,0.025854212853653413,1
353,0.7647489551842281,0.37015320822516906,1
354,0.9838851948164722,-0.6185721598529346,1
355,0.7634846946243826,0.3514800623497589,1
356,0.6243483119408005,-0.6136724081041763,1
357,0.8259144584593952,0.3931690317941763,1
358,0.7248660199251393,-0.2818890186867228,1
359,0.8606128016281062,0.7780299882099273,1
360,0.7989755061597174,-0.37868775114495284,1
361,0.8411449388418033,0.3571613262790898,1
362,0.5605666727343472,-0.15644321845030396,1
363,0.5657826769941812,0.3391749253189762,1
364,0.7221179186632727,-0.34937672942046627,1
365,0.5458686236460952,0.3951838788542503,1
366,0.7790715385158141,0.7691374271595737,1
367,0.6823154655791701,-0.019733177245483846,1
368,0.565417092101196,-0.04699975963587599,1
369,0.9863464069836645,0.9691569985997543,1
370,0.9180804786278767,-0.5195493130653988,1
371,0.7000215763473614,0.7736241338295842,1
372,0.8399644754696498,0.25680888868479723,1
373,0.6938978006338582,0.5606222903236644,1
374,0.7722041945004332,0.6562393901112951,1
375,0.9233999066563177,0.9363278023704793,1
376,0.6031110346324847,-0.36774587452590035,1
377,0.6140496873934299,-0.634799711596221,1
378,0.7199499884072165,0.8661586115175648,1
379,0.6405496775918128,0.8845711927260249,1
380,0.5941652906019628,-0.3827644147109406,1
381,0.9553513979160329,0.7237340803889512,1
382,0.9294759364939471,0.43799052901805635,1
383,0.6552915464659939,0.20627749614393465,1
384,0.7773600695125518,0.9864633043579227,1
385,0.8580642973688016,0.39386028389656835,1
